H;29162883000118;20180619;20180619
V;29162883000118;30278428001800;30154186;;;32000;H;20180619
V;29162883000118;30278428001800;30154193;;;10000;H;20180619
V;29162883000118;30278428001800;30154209;;;9000;H;20180619
V;29162883000118;30278428001800;30154216;;;6000;H;20180619
V;29162883000118;30278428001800;30154223;;;6000;H;20180619
V;29162883000118;30278428001800;30154230;;;10000;H;20180619
V;29162883000118;30278428001800;3474630011595;;;3000;H;20180619
V;29162883000118;30278428001800;3474630130418;;;3000;H;20180619
V;29162883000118;30278428001800;3474630160897;;;5000;H;20180619
V;29162883000118;30278428001800;3474630242784;;;6000;H;20180619
V;29162883000118;30278428001800;3474630251328;;;3000;H;20180619
V;29162883000118;30278428001800;3474630251595;;;3000;H;20180619
V;29162883000118;30278428001800;3474630253407;;;2000;H;20180619
V;29162883000118;30278428001800;3474630283626;;;1000;H;20180619
V;29162883000118;30278428001800;3474630287273;;;5000;H;20180619
V;29162883000118;30278428001800;3474630355323;;;2000;H;20180619
V;29162883000118;30278428001800;3474630355323;;;24000;H;20180619
V;29162883000118;30278428001800;3474630355750;;;2000;H;20180619
V;29162883000118;30278428001800;3474630399891;;;3000;H;20180619
V;29162883000118;30278428001800;3474630399990;;;3000;H;20180619
V;29162883000118;30278428001800;3474630400092;;;3000;H;20180619
V;29162883000118;30278428001800;3474630400191;;;7000;H;20180619
V;29162883000118;30278428001800;3474630400436;;;24000;H;20180619
V;29162883000118;30278428001800;3474630400504;;;28000;H;20180619
V;29162883000118;30278428001800;3474630400603;;;7000;H;20180619
V;29162883000118;30278428001800;3474630400702;;;3000;H;20180619
V;29162883000118;30278428001800;3474630400832;;;3000;H;20180619
V;29162883000118;30278428001800;3474630401006;;;3000;H;20180619
V;29162883000118;30278428001800;3474630401402;;;3000;H;20180619
V;29162883000118;30278428001800;3474630401907;;;3000;H;20180619
V;29162883000118;30278428001800;3474630412188;;;5000;H;20180619
V;29162883000118;30278428001800;3474630412217;;;3000;H;20180619
V;29162883000118;30278428001800;3474630412316;;;5000;H;20180619
V;29162883000118;30278428001800;3474630412644;;;15000;H;20180619
V;29162883000118;30278428001800;3474630412743;;;0;H;20180619
V;29162883000118;30278428001800;3474630412842;;;3000;H;20180619
V;29162883000118;30278428001800;3474630413641;;;19000;H;20180619
V;29162883000118;30278428001800;3474630413948;;;2000;H;20180619
V;29162883000118;30278428001800;3474630414044;;;2000;H;20180619
V;29162883000118;30278428001800;3474630414143;;;0;H;20180619
V;29162883000118;30278428001800;3474630414242;;;3000;H;20180619
V;29162883000118;30278428001800;3474630414648;;;28000;H;20180619
V;29162883000118;30278428001800;3474630414747;;;13000;H;20180619
V;29162883000118;30278428001800;3474630414846;;;5000;H;20180619
V;29162883000118;30278428001800;3474630414945;;;1000;H;20180619
V;29162883000118;30278428001800;3474630415041;;;6000;H;20180619
V;29162883000118;30278428001800;3474630415140;;;3000;H;20180619
V;29162883000118;30278428001800;3474630415249;;;12000;H;20180619
V;29162883000118;30278428001800;3474630415348;;;3000;H;20180619
V;29162883000118;30278428001800;3474630415546;;;14000;H;20180619
V;29162883000118;30278428001800;3474630415645;;;9000;H;20180619
V;29162883000118;30278428001800;3474630415744;;;2000;H;20180619
V;29162883000118;30278428001800;3474630415843;;;0;H;20180619
V;29162883000118;30278428001800;3474630415942;;;1000;H;20180619
V;29162883000118;30278428001800;3474630416048;;;0;H;20180619
V;29162883000118;30278428001800;3474630416147;;;0;H;20180619
V;29162883000118;30278428001800;3474630416246;;;0;H;20180619
V;29162883000118;30278428001800;3474630416345;;;15000;H;20180619
V;29162883000118;30278428001800;3474630416444;;;3000;H;20180619
V;29162883000118;30278428001800;3474630416543;;;0;H;20180619
V;29162883000118;30278428001800;3474630416635;;;2000;H;20180619
V;29162883000118;30278428001800;3474630416734;;;3000;H;20180619
V;29162883000118;30278428001800;3474630416833;;;2000;H;20180619
V;29162883000118;30278428001800;3474630416932;;;2000;H;20180619
V;29162883000118;30278428001800;3474630417137;;;0;H;20180619
V;29162883000118;30278428001800;3474630417830;;;16000;H;20180619
V;29162883000118;30278428001800;3474630417908;;;4000;H;20180619
V;29162883000118;30278428001800;3474630441897;;;35000;H;20180619
V;29162883000118;30278428001800;3474630442061;;;3000;H;20180619
V;29162883000118;30278428001800;3474630442160;;;3000;H;20180619
V;29162883000118;30278428001800;3474630446755;;;5000;H;20180619
V;29162883000118;30278428001800;3474630447257;;;2000;H;20180619
V;29162883000118;30278428001800;3474630447554;;;3000;H;20180619
V;29162883000118;30278428001800;3474630447653;;;0;H;20180619
V;29162883000118;30278428001800;3474630447752;;;3000;H;20180619
V;29162883000118;30278428001800;3474630462403;;;24000;H;20180619
V;29162883000118;30278428001800;3474630480674;;;3000;H;20180619
V;29162883000118;30278428001800;3474630480773;;;30000;H;20180619
V;29162883000118;30278428001800;3474630481077;;;3000;H;20180619
V;29162883000118;30278428001800;3474630481275;;;3000;H;20180619
V;29162883000118;30278428001800;3474630481572;;;3000;H;20180619
V;29162883000118;30278428001800;3474630482272;;;2000;H;20180619
V;29162883000118;30278428001800;3474630482470;;;3000;H;20180619
V;29162883000118;30278428001800;3474630485341;;;3000;H;20180619
V;29162883000118;30278428001800;3474630491717;;;33000;H;20180619
V;29162883000118;30278428001800;3474630491816;;;27000;H;20180619
V;29162883000118;30278428001800;3474630529731;;;0;H;20180619
V;29162883000118;30278428001800;3474630536975;;;7000;H;20180619
V;29162883000118;30278428001800;3474630537071;;;3000;H;20180619
V;29162883000118;30278428001800;3474630537279;;;19000;H;20180619
V;29162883000118;30278428001800;3474630540927;;;1000;H;20180619
V;29162883000118;30278428001800;3474630541023;;;5000;H;20180619
V;29162883000118;30278428001800;3474630541122;;;0;H;20180619
V;29162883000118;30278428001800;3474630570641;;;3000;H;20180619
V;29162883000118;30278428001800;3474630571044;;;3000;H;20180619
V;29162883000118;30278428001800;3474630571143;;;3000;H;20180619
V;29162883000118;30278428001800;3474630575752;;;5000;H;20180619
V;29162883000118;30278428001800;3474630575875;;;3000;H;20180619
V;29162883000118;30278428001800;3474630613560;;;6000;H;20180619
V;29162883000118;30278428001800;3474630613713;;;3000;H;20180619
V;29162883000118;30278428001800;3474630614611;;;3000;H;20180619
V;29162883000118;30278428001800;3474630614727;;;6000;H;20180619
V;29162883000118;30278428001800;3474630623026;;;3000;H;20180619
V;29162883000118;30278428001800;3474630634602;;;3000;H;20180619
V;29162883000118;30278428001800;3474630634701;;;2000;H;20180619
V;29162883000118;30278428001800;3474630634800;;;2000;H;20180619
V;29162883000118;30278428001800;3474630634909;;;3000;H;20180619
V;29162883000118;30278428001800;3474630642454;;;2000;H;20180619
V;29162883000118;30278428001800;3474630646605;;;3000;H;20180619
V;29162883000118;30278428001800;3474630691735;;;6000;H;20180619
V;29162883000118;30278428001800;3474630692039;;;1000;H;20180619
V;29162883000118;30278428001800;3474630692435;;;1000;H;20180619
V;29162883000118;30278428001800;3474630696266;;;3000;H;20180619
V;29162883000118;30278428001800;3474630696365;;;3000;H;20180619
V;29162883000118;30278428001800;3474630696563;;;3000;H;20180619
V;29162883000118;30278428001800;3474630698000;;;3000;H;20180619
V;29162883000118;30278428001800;3474630698185;;;3000;H;20180619
V;29162883000118;30278428001800;3474630698345;;;3000;H;20180619
V;29162883000118;30278428001800;3474630698505;;;3000;H;20180619
V;29162883000118;30278428001800;3474630704589;;;6000;H;20180619
V;29162883000118;30278428001800;3474630704657;;;3000;H;20180619
V;29162883000118;30278428001800;3474630704756;;;3000;H;20180619
V;29162883000118;30278428001800;3474630704824;;;6000;H;20180619
V;29162883000118;30278428001800;3474630704855;;;8000;H;20180619
V;29162883000118;30278428001800;3474630704886;;;6000;H;20180619
V;29162883000118;30278428001800;3474630704916;;;3000;H;20180619
V;29162883000118;30278428001800;3474630711952;;;11000;H;20180619
V;29162883000118;30278428001800;3474630715196;;;6000;H;20180619
V;29162883000118;30278428001800;3474630715233;;;19000;H;20180619
V;29162883000118;30278428001800;3474630731011;;;3000;H;20180619
V;29162883000118;30278428001800;3474630731110;;;3000;H;20180619
V;29162883000118;30278428001800;3474630731318;;;4000;H;20180619
V;29162883000118;30278428001800;3474630731417;;;3000;H;20180619
V;29162883000118;30278428001800;3474630731516;;;3000;H;20180619
V;29162883000118;30278428001800;3474630731714;;;4000;H;20180619
V;29162883000118;30278428001800;3474630731912;;;3000;H;20180619
V;29162883000118;30278428001800;3474630732391;;;1000;H;20180619
V;29162883000118;30278428001800;3474630736221;;;1000;H;20180619
V;29162883000118;30278428001800;3474634006467;;;3000;H;20180619
V;29162883000118;30278428001800;3474634006481;;;3000;H;20180619
V;29162883000118;30278428001800;3474634006498;;;3000;H;20180619
V;29162883000118;30278428001800;3474636333103;;;3000;H;20180619
V;29162883000118;30278428001800;3474636333110;;;3000;H;20180619
V;29162883000118;30278428001800;3474636333134;;;3000;H;20180619
V;29162883000118;30278428001800;3474636333141;;;3000;H;20180619
V;29162883000118;30278428001800;3474636333165;;;3000;H;20180619
V;29162883000118;30278428001800;3474636333189;;;3000;H;20180619
V;29162883000118;30278428001800;3474636333233;;;3000;H;20180619
V;29162883000118;30278428001800;3474636333240;;;6000;H;20180619
V;29162883000118;30278428001800;3474636333257;;;3000;H;20180619
V;29162883000118;30278428001800;3474636362608;;;3000;H;20180619
V;29162883000118;30278428001800;3474636362622;;;3000;H;20180619
V;29162883000118;30278428001800;3474636362646;;;3000;H;20180619
V;29162883000118;30278428001800;3474636383085;;;3000;H;20180619
V;29162883000118;30278428001800;3474636383092;;;3000;H;20180619
V;29162883000118;30278428001800;3474636383108;;;3000;H;20180619
V;29162883000118;30278428001800;3474636383122;;;3000;H;20180619
V;29162883000118;30278428001800;3474636389568;;;3000;H;20180619
V;29162883000118;30278428001800;3474636389582;;;3000;H;20180619
V;29162883000118;30278428001800;3474636389605;;;3000;H;20180619
V;29162883000118;30278428001800;3474636389629;;;3000;H;20180619
V;29162883000118;30278428001800;3474636391073;;;3000;H;20180619
V;29162883000118;30278428001800;3474636391080;;;4000;H;20180619
V;29162883000118;30278428001800;3474636391097;;;5000;H;20180619
V;29162883000118;30278428001800;3474636391103;;;6000;H;20180619
V;29162883000118;30278428001800;3474636391110;;;6000;H;20180619
V;29162883000118;30278428001800;3474636391127;;;5000;H;20180619
V;29162883000118;30278428001800;3474636391202;;;3000;H;20180619
V;29162883000118;30278428001800;3474636434091;;;3000;H;20180619
V;29162883000118;30278428001800;3474636434145;;;3000;H;20180619
V;29162883000118;30278428001800;3474636481835;;;1000;H;20180619
V;29162883000118;30278428001800;3474636481910;;;0;H;20180619
V;29162883000118;30278428001800;3474636482443;;;1000;H;20180619
V;29162883000118;30278428001800;3474636482474;;;5000;H;20180619
V;29162883000118;30278428001800;3474636482511;;;3000;H;20180619
V;29162883000118;30278428001800;3474636483938;;;2000;H;20180619
V;29162883000118;30278428001800;3474636483945;;;2000;H;20180619
V;29162883000118;30278428001800;3474636483952;;;12000;H;20180619
V;29162883000118;30278428001800;3474636484041;;;6000;H;20180619
V;29162883000118;30278428001800;3474636496723;;;2000;H;20180619
V;29162883000118;30278428001800;3474636496815;;;2000;H;20180619
V;29162883000118;30278428001800;3474636496822;;;2000;H;20180619
V;29162883000118;30278428001800;3474636502752;;;3000;H;20180619
V;29162883000118;30278428001800;3474636502776;;;1000;H;20180619
V;29162883000118;30278428001800;3474636502790;;;2000;H;20180619
V;29162883000118;30278428001800;3474636505876;;;7000;H;20180619
V;29162883000118;30278428001800;3474636505890;;;0;H;20180619
V;29162883000118;30278428001800;3474636506132;;;6000;H;20180619
V;29162883000118;30278428001800;3474636506200;;;11000;H;20180619
V;29162883000118;30278428001800;7896014106226;;;64000;H;20180619
V;29162883000118;30278428001800;7896014106233;;;46000;H;20180619
V;29162883000118;30278428001800;7896014106240;;;29000;H;20180619
