H;29162883000118;20180621;20180621
V;29162883000118;30278428001800;30154186;;;31000;H;20180621
V;29162883000118;30278428001800;30154193;;;10000;H;20180621
V;29162883000118;30278428001800;30154209;;;8000;H;20180621
V;29162883000118;30278428001800;30154216;;;6000;H;20180621
V;29162883000118;30278428001800;30154223;;;6000;H;20180621
V;29162883000118;30278428001800;30154230;;;10000;H;20180621
V;29162883000118;30278428001800;3474630011595;;;3000;H;20180621
V;29162883000118;30278428001800;3474630130418;;;3000;H;20180621
V;29162883000118;30278428001800;3474630160897;;;5000;H;20180621
V;29162883000118;30278428001800;3474630242784;;;6000;H;20180621
V;29162883000118;30278428001800;3474630251328;;;1000;H;20180621
V;29162883000118;30278428001800;3474630251595;;;6000;H;20180621
V;29162883000118;30278428001800;3474630253407;;;2000;H;20180621
V;29162883000118;30278428001800;3474630283626;;;20000;H;20180621
V;29162883000118;30278428001800;3474630287273;;;5000;H;20180621
V;29162883000118;30278428001800;3474630355323;;;2000;H;20180621
V;29162883000118;30278428001800;3474630355323;;;24000;H;20180621
V;29162883000118;30278428001800;3474630355750;;;5000;H;20180621
V;29162883000118;30278428001800;3474630399891;;;3000;H;20180621
V;29162883000118;30278428001800;3474630399990;;;2000;H;20180621
V;29162883000118;30278428001800;3474630400092;;;2000;H;20180621
V;29162883000118;30278428001800;3474630400191;;;7000;H;20180621
V;29162883000118;30278428001800;3474630400436;;;24000;H;20180621
V;29162883000118;30278428001800;3474630400504;;;48000;H;20180621
V;29162883000118;30278428001800;3474630400603;;;7000;H;20180621
V;29162883000118;30278428001800;3474630400702;;;3000;H;20180621
V;29162883000118;30278428001800;3474630400832;;;3000;H;20180621
V;29162883000118;30278428001800;3474630401006;;;3000;H;20180621
V;29162883000118;30278428001800;3474630401402;;;3000;H;20180621
V;29162883000118;30278428001800;3474630401907;;;3000;H;20180621
V;29162883000118;30278428001800;3474630412188;;;5000;H;20180621
V;29162883000118;30278428001800;3474630412217;;;1000;H;20180621
V;29162883000118;30278428001800;3474630412316;;;4000;H;20180621
V;29162883000118;30278428001800;3474630412644;;;15000;H;20180621
V;29162883000118;30278428001800;3474630412743;;;33000;H;20180621
V;29162883000118;30278428001800;3474630412842;;;3000;H;20180621
V;29162883000118;30278428001800;3474630413641;;;56000;H;20180621
V;29162883000118;30278428001800;3474630413948;;;2000;H;20180621
V;29162883000118;30278428001800;3474630414044;;;2000;H;20180621
V;29162883000118;30278428001800;3474630414143;;;0;H;20180621
V;29162883000118;30278428001800;3474630414242;;;3000;H;20180621
V;29162883000118;30278428001800;3474630414648;;;68000;H;20180621
V;29162883000118;30278428001800;3474630414747;;;33000;H;20180621
V;29162883000118;30278428001800;3474630414846;;;11000;H;20180621
V;29162883000118;30278428001800;3474630414945;;;19000;H;20180621
V;29162883000118;30278428001800;3474630415041;;;6000;H;20180621
V;29162883000118;30278428001800;3474630415140;;;3000;H;20180621
